,Year,Team,Wins,Losses,Percent,Games Back,PPG,OPPG,SRS
1011,2013,Chicago Bulls,45,37,.549,4.5,93.2,92.9,-0.02
1012,2013,Milwaukee Bucks,38,44,.463,11.5,98.9,100.4,-1.83
1013,2013,Detroit Pistons,29,53,.354,20.5,94.9,98.8,-4.33
1014,2013,Cleveland Cavaliers,24,58,.293,25.5,96.5,101.2,-4.87
1015,2013,Miami Heat,66,16,.805,—,102.9,95.0,7.03
1016,2013,Atlanta Hawks,44,38,.537,22.0,98.0,97.5,-0.08
1017,2013,Washington Wizards,29,53,.354,37.0,93.2,95.8,-2.78
1018,2013,Charlotte Bobcats,21,61,.256,45.0,93.4,102.7,-9.29
1019,2013,Orlando Magic,20,62,.244,46.0,94.1,101.1,-7.12
1020,2013,New York Knicks,54,28,.659,—,100.0,95.7,3.73
1021,2013,Brooklyn Nets,49,33,.598,5.0,96.9,95.1,1.25
1022,2013,Boston Celtics,41,40,.506,12.5,96.5,96.7,-0.62
1023,2013,Philadelphia 76ers,34,48,.415,20.0,93.2,96.5,-3.51
1024,2013,Toronto Raptors,34,48,.415,20.0,97.2,98.7,-1.96
1025,2013,Indiana Pacers,49,32,.605,—,94.7,90.7,3.34
1026,2013,Chicago Bulls,45,37,.549,4.5,93.2,92.9,-0.02
1027,2013,Milwaukee Bucks,38,44,.463,11.5,98.9,100.4,-1.83
1028,2013,Detroit Pistons,29,53,.354,20.5,94.9,98.8,-4.33
1029,2013,Cleveland Cavaliers,24,58,.293,25.5,96.5,101.2,-4.87
1030,2013,Miami Heat,66,16,.805,—,102.9,95.0,7.03
1031,2013,Atlanta Hawks,44,38,.537,22.0,98.0,97.5,-0.08
1032,2013,Washington Wizards,29,53,.354,37.0,93.2,95.8,-2.78
1033,2013,Charlotte Bobcats,21,61,.256,45.0,93.4,102.7,-9.29
1034,2013,Orlando Magic,20,62,.244,46.0,94.1,101.1,-7.12
1035,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
1036,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
1037,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
1038,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
1039,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
1040,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
1041,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
1042,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
1043,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
1044,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
1045,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
1046,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
1047,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
1048,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
1049,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
1050,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
1051,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
1052,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
1053,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
1054,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
1055,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
1056,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
1057,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
1058,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
1059,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
1060,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
1061,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
1062,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
1063,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
1064,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
1065,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
1066,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
1067,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
1068,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
1069,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
1070,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
1071,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
1072,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
1073,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
1074,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
1075,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
1076,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
1077,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
1078,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
1079,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
1080,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
1081,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
1082,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
1083,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
1084,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
1085,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
1086,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
1087,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
1088,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
1089,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1090,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1091,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1092,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1093,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1094,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1095,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
1096,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
1097,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
1098,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
1099,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
1100,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
1101,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
1102,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
1103,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
1104,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1105,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1106,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1107,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1108,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1109,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1110,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
1111,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
1112,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
1113,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
1114,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
1115,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
1116,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
1117,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
1118,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
1119,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1120,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1121,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1122,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1123,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1124,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1125,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1126,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1127,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1128,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1129,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1130,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1131,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1132,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1133,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1134,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1135,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1136,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1137,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1138,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1139,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1140,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1141,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1142,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1143,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1144,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1145,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1146,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1147,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1148,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1149,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1150,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1151,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1152,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1153,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1154,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1155,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1156,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1157,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1158,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1159,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1160,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1161,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1162,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1163,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1164,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1165,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1166,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1167,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1168,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1169,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1170,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1171,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1172,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1173,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1174,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1175,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1176,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1177,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1178,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1179,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1180,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1181,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1182,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1183,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1184,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1185,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1186,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1187,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1188,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1189,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1190,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1191,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1192,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1193,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1194,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1195,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1196,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1197,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1198,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1199,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1200,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1201,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1202,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1203,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1204,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1205,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1206,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1207,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1208,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1209,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1210,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1211,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1212,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1213,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1214,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1215,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1216,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1217,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1218,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1219,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1220,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1221,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1222,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1223,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1224,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1225,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1226,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1227,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1228,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1229,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1230,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1231,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1232,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1233,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1234,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1235,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1236,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1237,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1238,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1239,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1240,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1241,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1242,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1243,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1244,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1245,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1246,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1247,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1248,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1249,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1250,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1251,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1252,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1253,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1254,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1255,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1256,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1257,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1258,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1259,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1260,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1261,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1262,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1263,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1264,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1265,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1266,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1267,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1268,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1269,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1270,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1271,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1272,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1273,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1274,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1275,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1276,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1277,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1278,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1279,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1280,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1281,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1282,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1283,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1284,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1285,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1286,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1287,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1288,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1289,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1290,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1291,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1292,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1293,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1294,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1295,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1296,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1297,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1298,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1299,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1300,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1301,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1302,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1303,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1304,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1305,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1306,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1307,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1308,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1309,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1310,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1311,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1312,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1313,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1314,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1315,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1316,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1317,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1318,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1319,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
1320,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1321,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1322,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1323,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1324,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1325,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1326,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1327,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1328,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1329,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1330,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1331,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1332,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1333,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1334,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
1335,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1336,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1337,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1338,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1339,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1340,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1341,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1342,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1343,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1344,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1345,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1346,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1347,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1348,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1349,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
